model,contract,item,dim,passed,reason,words,stratum
deepseek-v4-pro,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",F4,faithfulness,False,"The contract redacts the exact liability cap amount with an asterisk, so the brief's specific claim about the cap being 'amounts paid' cannot be verified.",6029,medium
deepseek-v4-pro,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",C1,coverage,True,"The brief correctly identifies both Ingram Micro and NETGEAR, Inc. as the contracting parties.",6029,medium
deepseek-v4-pro,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",C2,coverage,True,"The purpose accurately describes the document as a distributor agreement governing the purchase, resale, and licensing of hardware and software.",6029,medium
deepseek-v4-pro,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",C3,coverage,True,"The brief outlines key duties for both the distributor (reporting, support, marketing) and the supplier (pricing, warranties, support).",6029,medium
deepseek-v4-pro,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",C4,coverage,True,"The brief correctly captures the one-year initial term, automatic renewal mechanism, and ninety-day notice requirement for termination.",6029,medium
deepseek-v4-pro,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",C5,coverage,True,"The brief adequately highlights the agreement's key risk allocations, including liability caps, indemnity limits, termination rights, and conditional exclusivity.",6029,medium
deepseek-v4-pro,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",U1,usability,True,"The note provides a clear, standalone summary of the agreement's structure, duties, and risks without requiring external context.",6029,medium
deepseek-v4-pro,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",U2,usability,True,The briefing note uses concise bullet points and avoids copying long verbatim passages from the contract.,6029,medium
deepseek-v4-pro,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.txt",U3,usability,True,Each obligation and risk clearly identifies the responsible party and the specific requirement or limitation.,6029,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",F1,faithfulness,True,Both parties are correctly named as they appear in the contract preamble.,7145,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",F2,faithfulness,True,All listed obligations are directly supported by specific sections of the amendment and correctly attributed to the respective parties.,7145,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",F3,faithfulness,True,The stated expiration date of 31 December 2024 and mutual extension requirement exactly match Section 12.1.,7145,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",F4,faithfulness,True,"Every risk cited, including termination rights, equipment liability, and pricing adjustments, is explicitly stated in the contract text.",7145,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",C1,coverage,True,Both Columbia Laboratories (Bermuda) Ltd. and Fleet Laboratories Limited are clearly identified.,7145,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",C2,coverage,True,The purpose accurately describes the document as an amendment to a manufacturing and supply agreement updating key commercial and operational terms.,7145,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",C3,coverage,True,"The brief details material obligations for both Fleet (manufacturing, compliance, delivery) and Columbia (scheduling, payment).",7145,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",C4,coverage,True,The initial term expiration date and mutual extension mechanism are accurately captured.,7145,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",C5,coverage,True,"Key risk allocations such as unilateral termination rights, broad indemnities, equipment ownership, and governing law are all addressed.",7145,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",U1,usability,True,"The note provides sufficient context on parties, purpose, obligations, and risks to be understood independently.",7145,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",U2,usability,True,The briefing is structured as a concise summary with bullet points and avoids verbatim clause copying.,7145,medium
deepseek-v4-pro,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.txt",U3,usability,True,Obligations and risks clearly specify the responsible party and the nature of the duty without relying on vague boilerplate.,7145,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,F1,faithfulness,True,The parties named in the brief exactly match the contracting entities identified in the contract preamble.,7337,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,F2,faithfulness,True,All listed obligations are directly supported by specific contract sections and correctly attributed to the respective parties.,7337,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,F3,faithfulness,True,"The initial term, renewal mechanism, notice period, and early termination condition for missed benchmarks align precisely with Sections 1.12 and 11.1.",7337,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,F4,faithfulness,True,"Every risk cited corresponds to explicit contractual provisions regarding exclusivity, termination triggers, financial guarantees, indemnification, confidentiality remedies, sell-off periods, governing law, and liability limitations.",7337,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,C1,coverage,True,"Both T&B Seminars, Inc. and Legacy Education Alliance Holdings, Inc. are clearly identified as the contracting parties.",7337,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,C2,coverage,True,The purpose accurately summarizes the agreement as an exclusive worldwide IP license for developing a branded real estate education business.,7337,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,C3,coverage,True,"The brief outlines material duties for both LEA (royalties, operations, insurance, non-compete) and T&B (marketing support, appearances, exclusivity).",7337,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,C4,coverage,True,"The five-year initial term, automatic renewal, 90-day notice requirement, and first-year performance termination right are all accurately captured.",7337,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,C5,coverage,True,"Key risk allocations including exclusivity, unilateral termination rights, indemnification, insurance requirements, confidentiality injunctions, and consequential damage exclusions are properly highlighted.",7337,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,U1,usability,True,"The note provides a clear, standalone summary of the agreement's structure, duties, and risks without requiring external reference.",7337,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,U2,usability,True,The content is synthesized into concise bullet points rather than copying lengthy contract text verbatim.,7337,medium
deepseek-v4-pro,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.txt,U3,usability,True,"Each obligation and risk specifies the responsible party, relevant amounts, timeframes, or conditions, avoiding vague or generic language.",7337,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,F1,faithfulness,True,Both parties are correctly named exactly as they appear in the contract preamble.,7663,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,F2,faithfulness,True,Every listed obligation is directly traceable to specific sections of the agreement and correctly attributed.,7663,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,F3,faithfulness,True,"The initial term, automatic renewal mechanism, and all termination conditions precisely match Section 13.",7663,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,F4,faithfulness,True,"Each cited risk corresponds to explicit contractual provisions regarding exclusivity, retained rights, indemnification, confidentiality, and dispute resolution.",7663,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,C1,coverage,True,Both contracting entities are clearly and accurately identified in the parties field.,7663,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,C2,coverage,True,The purpose accurately summarizes the exclusive distribution arrangement for research quantities as stated in the recitals and Section 2.,7663,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,C3,coverage,True,"Material duties for Alfa Aesar, Nanophase, and both parties are distinctly and comprehensively outlined.",7663,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,C4,coverage,True,"The five-year initial term, two-year renewals, and all termination triggers are correctly captured.",7663,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,C5,coverage,True,"Key risk allocations including exclusivity, indemnification, termination rights, and arbitration exceptions are addressed.",7663,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,U1,usability,True,"The note provides a complete, standalone overview that requires no external context to understand.",7663,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,U2,usability,True,"The content is synthesized into concise, structured fields without verbatim clause dumping.",7663,medium
deepseek-v4-pro,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.txt,U3,usability,True,Obligations and risks explicitly identify the responsible party and the specific duty or exposure without boilerplate.,7663,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,F1,faithfulness,True,The parties listed in the brief exactly match the contracting parties identified in the contract preamble.,7965,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,F2,faithfulness,True,All listed obligations are directly supported by specific articles in the contract and correctly attributed to the respective parties.,7965,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,F3,faithfulness,True,The term duration and termination notice period stated in the brief precisely match the provisions in Article XV.,7965,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,F4,faithfulness,True,"Every risk mentioned is explicitly grounded in the contract's text regarding volume commitments, curtailment, indemnities, liability waivers, payment suspension, and assignment restrictions.",7965,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,C1,coverage,True,"Both PennTex North Louisiana Operating, LLC and MRD Operating LLC are correctly identified as the contracting parties.",7965,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,C2,coverage,True,"The purpose accurately summarizes the agreement as a natural gas transportation contract detailing receipt, delivery, and service types.",7965,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,C3,coverage,True,"The brief outlines material obligations for both Transporter (providing service) and Customer (delivering gas, paying fees, accepting delivery, nominations, and credit support).",7965,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,C4,coverage,True,The initial 15-year term and subsequent evergreen termination provision with 30 days' notice are accurately captured.,7965,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,C5,coverage,True,"Key risk allocations including mutual indemnities, consequential damage waivers, service suspension rights, and assignment restrictions are all addressed.",7965,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,U1,usability,True,"The briefing note provides a clear, standalone summary of the agreement's core terms without requiring external reference.",7965,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,U2,usability,True,The note uses concise bullet points and paraphrased summaries rather than copying lengthy contract clauses.,7965,medium
deepseek-v4-pro,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,U3,usability,True,"Obligations and risks are stated with specific parties, amounts, and conditions, avoiding vague or generic language.",7965,medium
deepseek-v4-pro,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,F1,faithfulness,True,"Both Corio Inc. and Commerce One, Inc. are explicitly named as the contracting parties in the preamble.",8396,long
deepseek-v4-pro,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,F2,faithfulness,True,All listed obligations directly correspond to specific contract sections and are correctly attributed to the responsible party.,8396,long
